#OTU,Sp11,Sp12,Sp13,Sp21,Sp22,Sp23,Su11,Su12,Su13,Su21,Su22,Su23,Au11,Au12,Au13,Au21,Au22,Au23,Wi11,Wi12,Wi13,Wi21,Wi22,Wi23
Otu550,43,67,40,53,32,95,12,11,186,131,64,130,11,80,56,190,107,105,5,66,42,6,138,150
Otu551,8,11,22,5,3,10,35,19,8,5,5,22,19,19,12,7,3,16,11,12,64,25,23,23
Otu553,26,23,54,12,14,24,27,81,20,3,5,11,29,54,58,10,18,25,11,20,29,4,26,42
Otu554,60,67,48,54,50,63,32,49,89,122,57,105,48,70,88,50,81,83,19,74,97,15,63,100
Otu555,2,0,3,2,0,13,0,19,19,0,2,20,0,19,13,4,3,18,3,2,4,2,8,17
Otu556,12,12,8,5,8,4,20,0,15,2,12,7,22,15,4,0,7,4,0,10,4,0,5,2
Otu557,5,14,14,3,19,17,3,0,0,7,9,7,3,10,9,14,21,20,3,25,2,0,14,19
Otu558,8,10,8,3,11,13,5,26,10,19,12,2,4,6,25,4,3,9,0,5,37,0,9,12
Otu559,30,35,36,20,12,7,65,53,35,12,2,22,38,34,50,29,26,27,16,17,31,6,18,10
Otu56,150,260,155,45,36,86,81,220,267,59,33,110,206,159,191,53,43,89,95,236,220,0,109,205
Otu560,1,0,0,2,6,0,7,0,0,28,2,7,7,0,0,40,0,0,0,0,0,0,0,0
Otu561,0,4,47,0,0,6,0,0,0,0,0,0,0,1,5,0,0,4,0,2,4,0,0,6
Otu562,0,0,4,0,0,0,0,5,42,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
Otu564,21,23,29,5,11,19,15,23,12,10,7,13,14,31,37,17,7,29,19,15,29,12,12,15
Otu565,5,12,10,3,10,6,3,23,15,7,0,11,1,20,20,6,0,9,0,12,29,0,6,12
Otu566,21,1,4,2,0,8,3,2,0,2,2,0,0,7,6,0,2,0,3,5,4,0,3,10
Otu567,2,3,12,0,1,1,0,32,5,0,0,0,22,9,22,3,0,9,3,5,37,6,5,29
Otu568,14,10,10,0,7,10,10,0,12,0,5,9,5,11,7,3,12,5,3,20,4,0,3,17
Otu569,21,3,8,11,7,4,20,16,19,24,14,9,38,11,10,3,8,2,8,2,4,8,11,10
Otu57,95,40,61,74,23,67,133,105,203,95,19,81,230,77,71,134,33,67,30,27,27,2,35,48
Otu571,22,16,14,14,18,11,22,23,19,24,2,29,18,7,30,11,7,14,0,25,15,6,18,25
Otu572,14,20,20,8,4,7,2,23,10,19,5,34,22,49,21,8,12,7,57,66,54,71,29,40
Otu574,7,40,15,5,1,4,5,2,10,3,2,7,2,12,21,1,3,29,22,17,10,10,11,15
Otu575,18,15,4,23,10,8,3,7,2,10,7,0,10,14,1,0,5,7,0,12,15,0,11,6
Otu576,14,10,5,11,6,6,10,9,5,10,5,11,21,9,2,24,2,5,8,10,6,10,5,8
Otu577,8,15,13,9,1,14,3,2,24,26,7,11,1,13,12,14,21,29,5,15,8,0,32,27
Otu578,10,0,1,11,41,29,12,0,0,57,42,13,8,2,1,50,28,13,8,0,0,2,21,23
Otu579,0,2,3,0,0,0,0,4,12,0,0,0,3,5,6,4,0,0,3,12,8,42,3,10
Otu58,68,32,15,39,4,47,3,5,34,40,52,99,1,29,17,15,64,31,16,37,17,531,44,52
Otu580,18,10,13,29,19,21,22,18,27,105,19,25,81,42,8,148,12,24,111,7,4,82,26,40
Otu581,10,4,3,15,3,4,5,2,51,14,0,16,18,5,13,22,0,4,5,0,6,0,3,17
Otu582,3,24,14,3,8,13,2,5,17,10,16,11,8,21,36,8,26,24,3,7,31,0,14,19
Otu583,28,11,3,12,8,28,10,4,15,41,31,27,5,15,8,35,30,13,0,0,0,75,21,13
Otu584,10,34,36,15,17,11,10,18,32,17,24,29,18,24,59,11,10,31,46,86,98,21,32,50
Otu585,49,36,29,23,86,57,76,62,62,48,31,45,62,39,48,66,49,45,68,39,131,96,89,75
Otu586,0,1,15,0,0,1,0,14,0,0,0,0,1,3,25,0,0,4,3,0,14,0,5,23
Otu587,18,23,5,9,17,46,7,2,24,53,33,27,10,19,14,40,35,11,14,7,15,2,37,27
Otu588,18,11,20,0,4,8,23,37,3,9,7,0,28,32,13,10,3,18,8,27,15,2,12,13
Otu589,1,2,19,11,1,13,0,12,10,26,0,16,3,2,6,1,5,13,0,22,41,0,0,6
Otu59,2,22,65,6,0,4,0,58,0,0,7,20,0,6,29,0,2,0,0,22,23,0,190,2
Otu590,6,4,14,2,0,0,2,5,0,0,2,13,4,1,3,1,0,0,5,10,14,0,5,0
Otu591,41,23,15,11,39,36,28,19,30,24,21,27,60,24,32,67,26,18,57,30,25,8,12,17
Otu592,5,1,0,2,0,0,7,0,2,0,2,2,13,2,0,0,2,0,14,0,0,0,3,2
Otu594,52,46,38,14,135,89,35,14,34,103,106,45,61,107,58,145,140,111,141,62,14,88,86,125
Otu595,6,5,6,0,8,1,0,4,8,5,2,0,4,3,14,4,5,0,8,7,6,0,11,2
Otu596,14,50,32,5,19,11,10,56,41,29,24,47,37,72,67,20,23,14,5,62,70,21,21,27
Otu597,6,24,8,9,7,22,10,9,51,21,24,13,20,29,23,14,20,9,5,25,6,0,21,12
Otu598,16,0,4,2,0,0,5,0,8,0,0,2,2,2,6,0,2,2,0,5,0,0,0,2
Otu599,14,3,6,0,1,1,2,7,0,2,2,2,4,2,4,1,5,2,5,0,4,8,6,0
Otu6,3572,3433,2997,1588,5542,2138,5436,2276,1743,3127,3382,3831,3421,2370,2135,2799,3751,1584,3731,2555,1091,2585,3034,296
Otu60,74,93,47,66,232,113,131,21,225,243,146,110,99,84,65,107,79,24,57,49,31,2,90,12
Otu601,60,36,24,27,43,28,139,19,27,28,12,43,71,29,18,27,21,18,44,30,17,35,8,27
Otu602,0,0,0,0,0,0,0,0,0,36,0,22,0,0,0,14,0,0,0,0,0,0,0,0
Otu604,2,1,14,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,3,7,0,2,0,0
Otu605,5,0,0,3,1,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Otu606,29,12,20,8,19,21,33,44,39,21,28,27,23,26,29,14,49,18,22,10,23,36,23,36
Otu607,21,11,11,2,3,1,3,9,20,5,0,7,15,7,10,0,0,2,8,5,12,27,0,6
Otu608,18,23,20,18,17,8,15,25,19,12,5,22,7,10,25,13,5,9,22,5,37,17,9,15
Otu61,50,14,20,12,139,19,80,65,51,24,2,92,49,32,10,18,16,9,71,30,4,209,14,2
Otu610,6,16,1,11,4,17,10,0,14,14,12,9,4,11,3,20,12,2,3,5,2,0,5,8
Otu612,5,4,18,3,12,7,8,21,5,15,5,7,6,18,14,13,13,11,22,7,10,25,11,10
Otu613,0,0,0,0,18,1,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0
Otu614,38,10,3,21,17,14,22,4,19,29,40,25,10,12,5,29,21,14,5,7,2,0,18,13
Otu617,2,3,3,5,3,8,2,0,15,14,0,7,1,13,8,15,8,9,0,2,6,4,6,10
Otu618,4,16,14,6,8,18,3,4,25,5,7,4,4,10,7,6,20,14,3,15,6,2,9,15
Otu619,0,8,14,9,3,1,0,2,0,2,0,2,2,1,1,0,5,0,0,0,0,2,2,0
Otu621,10,23,26,29,26,14,7,4,0,0,5,9,7,25,49,4,7,25,16,25,37,8,12,17
Otu622,25,21,30,30,18,32,20,37,25,31,24,22,10,26,26,49,56,45,11,32,33,31,23,58
Otu623,23,30,33,14,26,19,13,0,42,43,14,22,7,41,15,36,33,29,22,32,6,13,26,27
Otu624,15,18,17,11,18,6,28,25,2,14,7,9,34,26,29,8,10,11,30,54,29,10,14,21
Otu625,45,25,14,14,22,21,32,25,10,22,7,9,14,19,20,11,10,14,11,37,17,0,24,27
Otu626,0,0,1,0,0,0,0,2,0,0,0,9,0,0,14,0,0,0,0,0,8,0,0,0
Otu627,33,16,26,11,14,17,13,44,25,10,14,27,24,38,46,17,8,16,41,44,35,50,31,33
Otu628,16,13,9,3,4,28,27,21,34,2,0,29,25,19,25,18,7,11,41,84,64,38,31,56
Otu629,17,10,3,6,0,18,17,2,17,12,19,16,1,7,6,17,15,16,8,7,4,73,9,12
Otu63,142,136,46,74,117,284,171,67,267,372,271,307,105,199,148,402,316,243,41,94,29,31,301,215
Otu630,2,3,3,0,0,1,2,5,24,5,5,9,0,9,6,4,8,7,3,2,8,17,2,8
Otu632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
Otu633,20,11,9,5,33,18,28,7,15,19,19,20,33,9,11,15,8,5,16,20,25,15,12,10
Otu636,2,8,11,11,0,6,2,4,0,5,2,2,2,46,8,1,2,25,5,2,25,8,12,12
Otu637,6,3,2,3,0,1,32,0,0,3,0,0,3,1,2,0,0,0,0,2,2,0,0,0
Otu638,1,0,1,0,0,0,0,0,0,19,0,4,0,9,0,0,0,0,11,7,2,0,2,0
Otu64,91,121,138,208,106,219,41,49,214,84,139,83,44,97,131,103,138,196,68,64,81,439,69,109
Otu640,9,5,2,8,12,11,5,2,2,12,7,2,7,14,3,6,10,7,8,10,19,0,11,2
Otu641,30,16,20,11,7,10,10,37,19,28,7,16,20,23,35,20,8,11,27,22,68,29,31,42
Otu642,0,3,16,0,3,3,5,7,10,3,5,2,4,12,16,0,0,5,16,5,29,2,15,4
Otu643,34,23,46,17,28,25,20,28,46,41,33,20,34,33,35,46,33,36,60,32,33,23,31,31
Otu644,6,3,0,2,0,0,0,0,32,0,0,11,0,2,1,0,0,2,0,0,0,0,2,0
Otu645,25,10,6,66,10,21,5,5,10,36,24,34,10,15,15,4,12,14,57,71,52,54,31,25
Otu646,39,46,34,45,46,26,41,25,41,48,45,47,33,34,34,38,49,42,8,37,54,4,31,21
Otu647,31,32,24,6,3,8,5,26,25,5,7,11,12,14,14,4,5,7,44,20,10,77,8,8
Otu648,6,10,3,3,12,19,3,2,24,21,9,13,1,9,3,32,21,9,0,2,6,8,20,23
Otu649,32,0,0,0,17,0,0,0,0,0,0,0,28,0,0,1,0,0,0,2,0,0,0,0
Otu65,105,129,252,33,64,117,68,243,84,40,47,70,123,208,295,60,120,201,82,180,380,17,148,371
Otu651,14,21,13,6,19,13,15,12,10,21,16,2,40,12,13,22,16,18,49,17,10,31,20,12
Otu652,6,10,14,11,4,13,8,37,14,5,7,16,21,17,19,4,7,5,8,12,48,13,12,13
Otu653,12,0,0,0,1,0,2,2,0,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0
Otu654,132,87,66,74,110,70,156,67,149,74,85,94,111,115,76,59,43,43,33,96,127,59,61,117
Otu656,2,5,20,8,1,7,0,7,10,7,2,9,1,5,20,4,15,13,27,5,17,36,6,8
Otu657,6,2,17,2,3,0,0,5,0,3,5,2,3,2,7,6,5,11,5,2,6,23,9,4
Otu658,24,16,30,12,30,35,38,62,32,41,26,34,55,35,30,47,41,18,106,20,14,67,24,19
Otu659,111,75,74,66,91,86,96,84,181,136,125,110,103,90,80,138,86,116,101,103,98,88,106,156
Otu66,206,142,68,57,345,306,201,163,562,157,266,99,276,145,138,167,168,109,337,108,70,65,216,186
Otu660,44,26,29,44,23,38,68,32,89,19,28,61,12,34,33,29,35,49,27,52,85,21,46,84
Otu661,21,14,14,21,22,46,33,0,46,22,31,20,31,19,28,25,33,38,0,49,19,15,32,40
Otu662,5,37,31,8,18,14,40,53,22,10,7,20,22,37,42,4,12,22,16,32,79,13,20,10
Otu663,2,4,1,6,1,15,5,0,7,19,5,16,4,5,3,1,0,2,0,15,31,0,14,2
Otu664,0,10,9,0,1,3,7,14,3,3,2,18,1,13,27,0,12,7,11,10,48,19,11,35
Otu665,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,10,0,0,0,0,0,2,0,0
Otu666,10,3,0,5,11,0,28,0,0,12,7,9,17,1,0,20,0,0,3,0,0,2,0,0
Otu667,16,32,19,20,36,33,28,7,27,19,14,22,19,35,23,22,44,51,41,57,35,4,34,54
Otu668,0,1,3,0,4,1,0,4,0,5,0,2,0,3,0,0,0,0,22,0,0,4,6,0
Otu669,7,3,5,12,8,11,7,2,41,12,7,4,9,9,13,7,2,7,0,5,6,0,5,12
Otu67,0,1,0,0,0,0,0,0,2,3,2,2,0,1,1,0,2,0,0,2,4,219,2,0
Otu670,33,15,3,11,17,28,8,0,22,36,16,31,4,15,8,25,15,13,8,5,10,0,17,19
Otu671,3,0,1,2,4,1,5,0,3,12,0,2,12,0,0,6,0,0,3,0,0,2,0,0
Otu672,7,15,4,6,11,18,12,18,27,21,2,13,15,12,14,17,3,7,19,17,17,6,11,23
Otu673,1,0,0,2,3,0,2,0,0,3,0,0,10,0,1,0,0,0,8,0,0,2,2,0
Otu674,25,14,14,20,6,10,22,5,32,29,12,11,18,12,10,18,13,34,19,17,15,4,11,23
Otu675,14,14,9,12,19,4,13,16,3,21,5,16,33,12,14,28,2,4,22,17,14,107,3,10
Otu676,4,3,3,0,1,3,7,0,0,5,2,4,2,3,1,14,0,4,0,0,4,0,0,2
Otu677,2,3,12,0,0,4,3,30,2,0,0,7,1,10,23,1,0,9,11,10,14,0,3,21
Otu678,138,88,82,75,35,93,106,86,127,138,90,128,72,124,100,140,117,154,30,69,122,12,101,173
Otu679,4,9,2,2,0,3,2,0,3,3,0,2,0,6,2,1,2,29,0,0,0,0,14,38
Otu68,186,129,75,172,268,395,270,35,507,418,363,316,181,155,133,352,341,194,182,108,116,75,173,196
Otu680,6,1,5,9,1,1,22,2,27,9,0,9,23,7,2,15,0,16,8,5,10,2,5,12
Otu681,31,25,13,39,29,29,27,32,27,21,19,16,49,25,36,8,18,11,35,47,48,38,37,46
Otu682,0,0,0,33,0,0,0,0,0,12,0,2,0,1,0,0,0,0,3,12,0,0,2,0
Otu683,18,14,14,11,15,10,15,21,22,17,7,18,30,11,26,14,7,18,30,20,50,59,15,21
Otu684,6,7,9,0,0,14,3,5,3,0,0,13,4,10,13,4,7,5,3,7,33,29,8,31
Otu685,61,29,20,15,23,39,33,11,57,21,49,34,19,52,28,28,63,98,33,30,35,27,37,44
Otu686,22,18,20,11,21,17,25,42,34,12,2,18,19,26,23,17,15,9,30,15,44,6,21,31
Otu687,43,68,38,27,36,50,43,49,71,46,82,43,25,41,47,56,82,27,30,89,116,13,69,36
Otu688,10,8,14,15,7,19,5,2,27,9,7,22,2,10,6,20,15,16,11,10,21,12,15,25
Otu689,2,1,3,12,57,3,7,58,0,3,24,0,9,5,4,1,5,2,3,0,2,2,0,0
Otu69,80,26,25,29,26,24,75,19,8,28,14,16,173,40,45,31,5,29,68,10,29,2,21,31
Otu690,6,4,14,2,0,4,3,19,2,2,0,0,5,2,8,3,2,0,3,2,21,2,0,2
Otu691,7,3,0,3,18,18,0,0,8,14,24,9,0,4,1,18,10,16,3,5,0,2,11,10
Otu692,1,5,19,2,0,0,0,23,0,0,0,2,1,4,11,0,0,2,3,17,25,0,9,17
Otu693,1,0,0,0,1,4,2,2,0,31,5,7,0,0,0,6,0,0,3,0,0,6,0,0
Otu694,5,8,5,6,0,21,7,5,14,22,12,16,4,5,12,14,10,11,0,2,10,0,14,15
Otu695,18,16,8,11,4,8,12,2,19,9,19,11,14,10,4,27,40,14,14,12,0,15,18,13
Otu696,8,2,1,3,1,0,2,2,2,10,2,4,11,3,3,8,0,7,0,0,2,40,3,2
Otu697,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9,0
Otu698,12,3,4,8,4,13,10,9,17,34,9,22,17,5,11,7,2,4,0,22,60,0,15,6
Otu7,212,1764,1790,264,859,1950,234,1954,530,1541,3001,1142,196,1752,2061,1273,2836,1283,704,1022,1070,385,3229,236
Otu70,119,56,45,33,87,38,78,91,130,55,108,61,150,68,90,56,49,24,71,64,42,84,38,121
Otu700,12,17,15,29,25,28,46,26,15,34,57,20,12,9,13,18,30,18,0,25,14,4,17,8
Otu701,0,0,0,0,1,0,0,2,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0
Otu702,40,0,0,5,15,1,13,11,0,10,14,0,33,11,1,20,0,0,35,0,0,35,0,0
Otu703,14,3,0,0,18,3,3,0,0,2,7,2,2,2,2,4,8,4,3,2,0,21,5,4
Otu705,5,0,0,17,8,13,17,0,0,19,14,11,9,2,1,3,5,4,8,2,0,0,2,2
Otu706,26,10,3,5,10,7,10,2,2,3,5,2,12,6,1,11,3,5,0,2,0,0,8,8
Otu707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,27
Otu708,10,9,3,6,8,6,8,5,46,10,9,2,25,10,13,3,0,7,19,10,10,12,15,15
Otu709,10,11,5,5,11,15,8,16,12,26,16,11,19,10,13,25,15,51,16,20,19,33,24,36
Otu71,128,210,172,38,123,143,88,218,284,131,115,137,150,241,205,128,145,101,49,138,191,81,156,292
Otu710,13,14,6,15,14,14,3,11,32,29,12,18,18,19,25,13,18,11,38,47,48,86,32,90
Otu711,2,0,0,2,1,4,18,2,5,5,5,16,8,2,0,0,0,0,0,0,2,6,0,2
Otu712,9,2,3,11,25,31,10,5,10,10,14,9,13,11,3,17,21,29,27,7,10,6,15,8
Otu713,14,3,11,3,17,24,20,5,25,40,19,20,18,12,11,4,10,7,35,12,35,13,12,15
Otu714,28,30,5,11,1,4,15,2,8,0,0,7,28,5,6,3,0,7,16,30,0,2,6,2
Otu715,18,0,0,0,1,0,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0
Otu716,14,7,2,6,51,3,12,0,2,15,12,7,12,5,2,6,0,4,11,0,2,4,6,8
Otu718,8,2,4,12,12,46,7,25,10,40,45,11,14,5,9,31,28,13,8,5,14,15,21,36
Otu719,0,1,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,5,2,0,5,4
Otu72,129,23,10,42,21,63,46,5,56,81,73,72,7,13,22,73,23,20,11,12,39,102,52,67
Otu721,4,7,18,3,0,0,12,33,0,0,2,0,3,14,16,0,0,4,3,17,50,0,0,23
Otu722,3,0,0,2,4,3,40,0,7,50,5,25,20,1,1,33,5,2,8,0,0,0,2,0
Otu723,18,10,12,5,7,10,13,16,17,3,5,20,19,10,18,7,12,11,8,12,14,8,8,8
Otu725,5,3,5,2,1,3,5,33,14,0,0,0,7,9,17,3,3,0,27,5,17,6,3,6
Otu726,4,9,10,2,7,8,12,0,0,3,2,2,4,9,3,6,0,13,3,5,12,6,6,6
Otu727,2,30,14,0,0,10,7,11,62,0,2,43,3,18,29,0,3,2,0,34,33,4,15,23
Otu728,17,14,12,0,4,10,5,19,3,7,9,7,8,13,8,18,0,11,16,15,27,29,18,27
Otu73,83,186,50,116,30,58,68,65,91,31,24,72,55,56,31,28,53,78,174,175,60,245,110,244
Otu730,8,4,7,3,6,11,23,11,12,28,33,29,6,7,22,25,20,4,8,10,17,2,6,17
Otu731,5,5,3,3,7,11,8,0,25,21,21,11,10,14,8,15,15,7,3,0,0,2,6,4
Otu732,2,0,1,3,22,0,2,0,0,0,5,2,3,2,0,0,0,0,3,0,0,0,2,0
Otu733,34,22,19,8,32,38,27,30,19,29,31,52,33,34,31,31,26,31,14,37,68,10,44,38
Otu734,9,6,9,21,10,14,5,4,10,2,7,13,4,6,8,6,8,4,3,0,6,29,3,4
Otu735,9,3,14,2,0,1,15,19,3,15,0,18,8,2,15,7,0,4,35,17,8,17,3,2
Otu736,20,16,14,9,26,36,8,16,19,34,24,16,19,22,25,21,18,14,30,20,66,46,18,46
Otu737,5,14,14,11,3,10,5,5,0,7,5,7,1,13,19,3,3,33,16,12,23,10,6,23
Otu738,9,10,8,2,6,39,8,12,17,14,14,11,1,36,19,4,25,9,0,17,10,0,18,27
Otu739,24,7,15,2,6,24,35,7,12,14,2,11,6,21,15,7,8,18,19,10,8,35,23,40
Otu74,294,66,71,125,424,372,156,88,187,442,358,204,297,169,90,406,252,198,340,101,131,303,334,388
Otu740,22,35,31,20,15,19,38,28,54,14,21,52,31,35,29,14,25,36,33,42,27,8,28,17
Otu741,5,6,10,3,3,3,3,25,8,2,0,2,5,6,15,0,0,4,3,5,37,0,5,10
Otu742,0,4,4,3,1,4,5,5,5,2,2,11,6,6,2,0,5,18,0,2,8,0,14,8
Otu743,10,16,6,5,3,21,7,4,46,10,7,11,8,11,18,17,10,16,19,15,8,8,15,25
Otu744,0,16,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu745,3,3,5,5,6,3,3,14,8,14,12,9,38,18,11,27,12,16,109,12,17,21,34,17
Otu746,5,10,3,5,7,0,18,11,8,3,12,11,10,19,7,1,5,4,8,10,6,8,3,0
Otu747,0,1,4,0,0,1,0,0,0,0,0,0,2,0,5,0,0,0,3,7,56,0,6,12
Otu748,13,11,13,0,18,17,17,42,14,15,16,13,7,27,25,1,13,20,16,7,17,8,29,17
Otu75,30,88,86,6,0,6,18,162,24,2,0,103,21,24,117,0,0,4,8,27,216,2,14,4
Otu750,11,22,9,8,11,24,3,5,12,17,9,34,8,6,7,18,20,9,8,22,52,12,21,25
Otu751,10,10,21,8,12,15,23,16,10,9,2,7,28,16,22,6,5,4,57,12,35,17,20,17
Otu752,17,34,34,8,4,19,8,19,10,5,12,36,22,29,30,3,13,42,14,12,6,13,9,27
Otu753,4,13,13,3,8,17,22,0,17,7,5,7,6,7,7,4,12,27,5,0,2,2,3,15
Otu754,21,122,47,8,10,14,60,39,10,9,2,52,19,44,34,6,5,43,11,113,31,4,20,27
Otu755,0,0,0,0,1,0,12,4,0,31,0,2,0,1,1,6,0,0,3,0,0,2,0,0
Otu756,6,2,0,0,0,1,7,16,8,5,2,4,13,3,0,0,0,0,5,0,2,2,0,6
Otu757,8,18,0,0,18,0,0,0,2,60,26,36,6,3,4,0,23,25,3,0,0,0,3,2
Otu758,26,10,11,11,32,8,27,21,8,26,14,11,21,9,5,15,3,2,33,10,14,8,3,13
Otu759,10,1,9,0,0,3,5,9,3,12,7,13,12,14,11,4,2,4,22,7,21,31,0,13
Otu76,169,108,153,121,99,78,290,181,214,52,85,79,286,183,192,121,69,121,117,118,127,19,98,132
Otu760,29,213,246,14,25,25,28,402,5,9,7,27,36,131,135,6,18,11,79,231,52,213,46,2
Otu761,0,0,0,0,1,0,0,2,0,5,0,2,0,0,0,20,0,0,0,0,0,0,0,0
Otu762,2,17,19,0,0,15,2,26,15,3,7,4,3,15,45,4,16,0,22,12,21,23,28,23
Otu765,2,6,29,6,3,13,22,32,12,2,2,13,4,8,19,0,5,7,3,5,100,0,15,44
Otu766,43,54,59,50,11,58,10,47,30,19,21,49,20,59,59,25,35,43,22,86,124,23,106,134
Otu767,10,6,8,5,1,17,0,0,14,5,2,13,1,5,8,4,20,11,3,5,4,8,23,13
Otu769,6,5,4,5,4,7,3,5,14,9,5,13,4,5,6,22,13,5,8,0,2,10,3,13
Otu77,2,3,14,14,0,11,46,42,68,46,7,54,8,40,8,10,356,121,5,10,14,4,8,10
Otu770,0,1,2,0,0,0,0,4,3,0,0,11,0,2,5,0,0,0,0,2,0,0,2,0
Otu771,0,3,5,0,0,3,0,2,0,0,0,0,1,4,10,1,0,9,0,0,0,4,3,15
Otu772,1,0,0,9,1,1,5,0,0,7,0,0,7,0,0,0,2,4,11,0,0,0,0,0
Otu774,15,10,6,2,18,17,2,12,3,10,9,7,14,31,19,8,8,34,22,7,12,6,29,35
Otu775,0,1,3,0,0,0,0,5,0,2,0,0,4,5,3,0,2,2,19,0,2,17,3,6
Otu776,1,0,2,0,0,1,0,28,3,2,2,4,1,2,1,0,15,40,0,0,2,0,2,2
Otu777,0,10,2,12,3,0,0,0,7,2,0,0,0,0,3,0,3,2,0,0,2,8,3,0
Otu778,10,13,10,2,7,8,17,16,22,12,21,13,12,14,22,10,12,5,5,12,17,4,12,6
Otu779,0,0,2,5,0,4,13,5,7,0,0,4,19,6,3,0,0,0,14,0,0,0,0,4
Otu78,280,4,3,178,378,33,148,79,2,41,243,29,102,97,3,137,13,0,60,0,0,40,2,0
Otu781,18,36,20,21,30,42,30,4,69,52,66,43,19,32,30,43,40,45,19,32,31,0,40,54
Otu782,6,2,1,2,33,0,17,0,3,9,14,2,10,3,0,7,3,5,24,0,0,8,23,4
Otu783,102,31,30,14,69,57,46,42,110,59,71,58,119,56,76,73,31,34,73,30,48,86,90,182
Otu785,4,16,8,6,6,10,2,19,46,0,7,18,3,35,31,1,21,25,16,10,23,10,41,23
Otu786,0,9,14,0,0,7,0,16,0,0,0,0,0,7,18,1,0,0,0,0,12,0,2,15
Otu787,12,1,3,12,6,1,18,2,0,3,7,0,10,7,0,7,0,0,0,0,2,2,0,0
Otu788,0,0,14,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,2
Otu789,4,2,3,5,33,15,5,0,0,24,5,13,6,1,0,14,13,4,3,0,0,0,15,8
Otu79,174,76,105,261,97,86,114,121,214,83,68,114,254,128,91,78,79,105,87,155,359,40,130,299
Otu790,2,23,43,3,15,8,8,49,12,46,75,36,72,33,66,29,33,14,19,10,85,71,11,6
Otu791,17,2,1,3,11,3,15,2,0,15,5,7,18,3,0,15,2,0,16,12,0,0,8,0
Otu793,0,2,4,0,0,0,0,0,0,0,0,2,0,0,11,0,0,2,0,0,8,0,2,2
Otu794,11,12,19,9,4,25,5,21,25,3,12,27,4,19,15,10,10,18,52,15,25,2,34,35
Otu796,1,2,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu797,7,5,5,6,7,4,10,2,27,15,2,7,10,4,8,8,12,14,0,10,17,2,8,19
Otu798,7,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu799,2,0,0,2,15,0,20,0,12,5,2,7,23,3,3,3,2,7,0,0,0,0,2,21
Otu8,197,1887,2386,1754,135,671,20,151,149,95,170,135,359,746,618,137,631,1368,381,244,523,719,422,1538
Otu80,125,23,15,36,29,50,33,4,46,65,35,45,29,25,18,35,46,42,44,30,27,2,35,48
Otu800,0,0,1,0,0,1,0,2,25,2,0,2,3,2,1,0,0,2,5,0,0,0,0,4
Otu801,1,1,0,0,0,0,0,0,0,0,0,0,1,2,9,0,2,0,0,2,0,0,0,0
Otu802,3,1,3,15,4,11,3,2,3,14,9,7,17,6,4,7,2,9,8,32,25,6,20,21
Otu803,3,1,0,0,1,0,0,16,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
Otu804,29,22,25,14,23,25,10,21,73,40,16,27,10,36,44,40,23,40,16,27,48,2,24,42
Otu806,6,11,16,6,3,1,5,32,3,2,0,4,3,26,35,1,15,0,8,30,33,54,28,12
Otu807,4,5,11,3,19,18,12,7,30,22,24,11,9,11,10,11,15,18,3,10,12,6,14,10
Otu808,2,2,4,0,1,0,10,5,2,2,0,4,5,5,1,4,3,2,0,0,4,6,0,6
Otu809,6,9,5,3,1,3,3,0,41,5,2,4,4,7,8,4,5,5,0,5,12,0,5,4
Otu81,2,4,6,0,18,0,2,14,2,2,12,11,14,12,17,0,10,2,63,2,17,127,9,2
Otu810,10,2,1,0,4,6,0,2,3,0,9,2,1,7,1,11,0,4,5,12,0,8,3,0
Otu811,12,3,2,0,8,0,17,9,7,9,5,7,31,14,6,14,7,0,8,0,6,6,5,2
Otu812,0,3,3,0,0,3,0,4,0,0,5,0,0,46,13,0,0,4,0,7,8,0,2,8
Otu814,2,10,15,8,0,19,2,26,34,10,16,27,4,6,23,6,10,9,3,15,19,6,5,15
Otu815,18,29,24,5,3,3,15,30,14,7,5,9,17,20,17,8,10,4,11,22,27,8,15,10
Otu816,0,1,20,3,0,4,0,4,0,0,0,0,1,2,4,0,0,2,0,27,54,0,3,15
Otu817,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
